time,raw_phoneme,F1,F2,F3,duration,word,phoneme
157.5477325,n,239.8005108,1632.615673,2381.92717,0.13007932,kEnwanIn,
158.1804716,k,345.4421338,1680.002181,2557.915745,0.058663223,kEnwanIn,
158.2569888,e,349.0695636,1754.107931,2305.156663,0.094371271,kEnwanIn,E
158.3475342,n,260.7175376,1534.731784,2040.240242,0.086719547,kEnwanIn,
158.4227762,w,265.7580139,889.3382594,2249.954364,0.063764372,kEnwanIn,
158.4992934,a,339.7583748,1119.772487,2114.360913,0.089270121,kEnwanIn,a
158.5796366,n,257.1334222,1351.049395,2361.981688,0.071416097,kEnwanIn,
158.6536032,i,380.4958447,1805.495127,1937.016836,0.076517247,kEnwanIn,I
158.7607274,n,224.5208533,1675.291871,2356.272092,0.137731044,kEnwanIn,
163.9872158,t,559.9102262,1753.100309,3185.176993,0.051011498,tEpay,
164.0586319,e,357.4511541,1711.02727,2349.640237,0.091820696,tEpay,E
164.2218687,p,245.1868361,1402.586815,2392.341873,0.234652891,tEpay,
164.4514204,a,709.1617613,1274.965244,2762.353609,0.224450591,tEpay,a
164.6414383,y,265.0878651,1663.282348,2425.200477,0.155585069,tEpay,
165.542086,t,644.6072404,1684.850075,2581.560104,0.051011498,tEpay,
165.6173279,e,383.6316997,1640.110292,2000.928069,0.099472421,tEpay,E
165.7665366,p,173.9971254,1686.089828,2678.480062,0.198944842,tEpay,
165.9463521,a,553.1284203,1244.349908,2495.589542,0.160686219,tEpay,a
166.1159653,y,232.049669,1617.093379,2315.919537,0.178540243,tEpay,
167.3731046,k,1672.33242,2179.602206,3209.302959,0.056112648,kEnwanIn,
167.4610994,e,361.1718595,1684.714543,2051.021429,0.11987702,kEnwanIn,E
167.5937293,n,258.749921,1538.101165,2294.271763,0.145382769,kEnwanIn,
167.6983029,w,486.0470777,906.767473,2257.211206,0.063764372,kEnwanIn,
167.7709943,a,408.4651988,1290.514508,2386.483205,0.081618397,kEnwanIn,a
167.8436856,n,244.2283499,1308.043545,2324.31496,0.063764372,kEnwanIn,
167.9061747,i,291.3803703,1655.880869,2278.426964,0.061213798,kEnwanIn,I
167.9865178,n,234.5369549,1580.170399,2305.818442,0.099472421,kEnwanIn,
169.1188132,t,507.8714794,1762.048676,2677.006443,0.042384836,tuuku,
169.2002598,u,312.6111675,1095.649368,2409.069864,0.120508469,tuuku,uu
169.3102503,k,267.8629535,1664.004188,2427.674095,0.099472421,tuuku,
169.437779,u,270.0060159,982.3721759,2384.73206,0.155585069,tuuku,uu
169.5653078,n,252.8657194,1588.632748,2263.618426,0.099472421,tuuku,
169.650752,u,256.0485226,908.2008501,2318.86089,0.071416097,tuuku,
169.7298198,n,264.9083948,2388.31436,2866.424907,0.086719547,tuuku,
169.8101629,k,1280.487289,1787.189113,3030.805144,0.073966672,kEnwanIn,
169.872652,e,309.1512717,1531.586968,2212.172196,0.051011498,kEnwanIn,E
169.9338658,n,256.303819,1415.208707,2346.863126,0.071416097,kEnwanIn,
170.0078325,w,320.0795727,916.8699865,2264.310053,0.076517247,kEnwanIn,
170.0715969,a,264.8695914,1238.080588,2560.645009,0.051011498,kEnwanIn,a
170.1175072,n,261.3026023,1285.927091,2416.453991,0.040809198,kEnwanIn,
170.1532153,i,227.2918756,1599.552081,2420.11869,0.030606899,kEnwanIn,I
170.2184267,n,262.4433539,1631.440948,2296.551439,0.099815909,kEnwanIn,
172.8262937,tŸ,537.6085643,1590.928121,2842.207602,0.090533019,cansEm,
172.9735832,a,406.53824,1293.737111,1550.422715,0.204045992,cansEm,a
173.0985614,n,269.1230854,1525.762844,2389.972273,0.045910348,cansEm,
173.1400144,s,1635.033378,2491.518148,3602.44382,0.036995726,cansEm,
173.2005968,e,366.9469586,1639.555892,2311.819999,0.084168972,cansEm,E
173.2707376,m,271.4130174,1714.539043,2009.897975,0.056112648,cansEm,
175.5999034,tŸ,454.5786602,1744.003886,2951.277458,0.053562073,cansEm,
175.6878983,a,627.2615433,1368.963679,2477.158396,0.122427595,cansEm,a
175.7924718,n,236.5251888,1740.148599,2446.292924,0.086719547,cansEm,
175.8511351,s,292.0446073,1659.151476,2920.700357,0.030606899,cansEm,
175.8944948,e,306.8869874,1615.782332,2190.691813,0.056112648,cansEm,E
175.9722874,m,248.7939125,2030.238784,2282.259826,0.099472421,cansEm,
192.2311582,w,295.0939778,674.1355982,2264.457383,0.099472421,woda,
192.3867433,o,433.6172524,813.4742925,2590.776956,0.211697716,woda,o
192.5512554,d,1668.826621,2319.679831,2974.105622,0.117326445,woda,
192.6545537,a,355.4636633,1401.612869,2558.788898,0.089270121,woda,
201.53412,tŸ,1541.424545,2476.556672,3226.170686,0.043359773,kelEla',
201.6106372,e,410.4199148,1209.162511,1878.799604,0.109674721,kelEla',e
201.7458177,l,321.8775023,1366.858326,2384.78959,0.160686219,kelEla',
201.9179815,e,427.9603485,1757.260291,2444.215071,0.183641393,kelEla',E
202.0812183,l,327.7849297,1403.88285,2525.022437,0.142832194,kelEla',
202.7018257,tŸ,772.456812,1819.695685,2458.325124,0.056112648,kelEla',
202.78727,e,369.5201579,1912.702626,2379.47417,0.11477587,kelEla',e
202.9237257,l,315.7269203,1410.180954,2478.310048,0.158135644,kelEla',
203.0742097,e,395.9288578,1678.584984,2407.339185,0.142832194,kelEla',E
203.195362,l,278.5980378,1416.893259,2510.169703,0.099472421,kelEla',
240.7833079,m,250.2245076,1503.696262,2386.900055,0.076517247,mEm,
240.9286907,e,378.4348735,1678.038193,2485.781817,0.214248291,mEm,E
241.0842758,m,241.4187534,1407.600056,2404.709884,0.096921846,mEm,
242.1520514,m,234.3171524,1677.431545,2425.966059,0.056112648,mEm,
242.2872318,e,359.9292876,1664.224425,2390.25021,0.214248291,mEm,E
242.4555698,m,233.3045362,1858.912797,2326.650889,0.122427595,mEm,
249.4531714,m,237.854569,1805.263409,2338.73189,0.132629895,mEm,
249.6266105,e,383.2372649,1792.347993,2444.439629,0.214248291,mEm,E
249.8485105,m,230.8516778,1831.117244,2186.443087,0.229551741,mEm,
250.343322,m,224.1162766,1390.431024,2315.189238,0.168337943,mEm,
250.5142105,e,390.8468112,1700.446589,2398.419047,0.173439093,mEm,E
250.6978519,m,249.3610667,1339.260184,2312.884976,0.193843692,mEm,
262.1953218,m,241.3016994,1433.04193,2325.927566,0.112225295,mEm,
262.2947943,e,377.3440047,1595.465143,2406.716234,0.086719547,mEm,E
262.4095701,m,269.980467,2055.265216,2319.693729,0.142832194,mEm,
263.24387,m,246.6209608,1507.690953,2326.300207,0.056112648,mEm,
263.3152861,e,406.5027193,1544.387576,2422.743196,0.086719547,mEm,E
263.4198596,m,270.190905,1927.132224,2409.396585,0.122427595,mEm,
293.3267905,l,286.2774079,1294.655946,1947.740721,0.089270121,luha,
293.4275382,u,327.7730656,900.2587894,2329.111087,0.112225295,luha,u
293.5155331,h,422.4064044,915.3130578,2475.922286,0.063764372,luha,
293.6277583,a,508.4770027,1008.779003,2519.81917,0.160686219,luha,a
294.7585783,l,304.0058708,1331.745088,2402.662698,0.086719547,luha,
294.8912082,u,339.7848186,960.3561101,2471.714665,0.178540243,luha,u
295.0034335,h,298.6213773,1046.066074,2499.175997,0.045910348,luha,
295.0850519,a,569.6204238,1079.627002,2542.136595,0.117326445,luha,a
10.59252911,y,280.8034944,1750.287772,2161.402532,0.127528745,yola,
10.76214234,o,442.8382385,882.3485142,2504.232831,0.211697716,yola,o
10.92537914,l,392.4422331,1124.827104,2352.040562,0.11477587,yola,
11.04908202,a,611.2968931,1243.072923,2609.513666,0.132629895,yola,a
11.75765193,y,337.37265,1589.769042,2280.688682,0.127528745,yola,
11.89920883,o,394.9135003,751.5319213,2406.792936,0.155585069,yola,o
12.01781057,l,397.2248201,1034.325609,1974.951912,0.081618397,yola,
12.10835597,a,242.986198,884.5183332,2515.558536,0.099472421,yola,a
65.85884332,o,304.0290697,825.5445686,2190.841432,0.061213798,olEl,o
65.96979332,l,376.8762944,965.4747799,2126.428692,0.160686219,olEl,
66.09987264,e,482.9986334,1445.145096,2388.757083,0.099472421,olEl,E
66.18786748,l,333.9370863,1330.502057,2286.450769,0.076517247,olEl,
91.7529063,t,555.7601926,1529.27923,2593.653344,0.079067822,tuuku,
91.84855285,u,319.1219564,1053.875309,2283.588367,0.112225295,tuuku,uu
91.95695229,k,319.2611924,1493.247392,2545.88985,0.104573571,tuuku,
92.05387413,u,326.3630068,863.7733046,2429.543787,0.089270121,tuuku,u
74.14000585,t,470.5555048,1780.997912,2851.858525,0.061213798,tuuku,
74.25860758,u,337.1589294,1012.186809,2333.481082,0.175989668,tuuku,uu
74.42439495,k,282.4576298,1509.00689,2694.253088,0.155585069,tuuku,
74.56850243,u,244.7183239,993.7485145,2496.662987,0.132629895,tuuku,u
75.29881773,t,426.887336,1713.418663,2632.204669,0.058663223,tuuku,
75.41104302,u,348.8590254,1040.503708,2254.348084,0.165787368,tuuku,uu
75.57300453,k,204.3735427,1830.853735,2800.233659,0.158135644,tuuku,
75.67630281,u,277.493143,1054.591101,2373.568874,0.048460923,tuuku,u
94.95132867,t,114.7999899,1736.881342,2958.914702,0.071416097,tuuku,
95.05845282,u,335.4252623,1135.487155,2422.725375,0.142832194,tuuku,uu
95.18598156,k,865.6810363,1358.435212,2862.451729,0.112225295,tuuku,
95.31351031,u,324.8364161,868.9876486,2458.540794,0.142832194,tuuku,u
96.86458798,t,638.2200428,1731.100723,1943.625631,0.040809198,tuuku,
96.95130753,u,330.3048393,944.6796581,2495.038829,0.132629895,tuuku,uu
97.06353282,k,263.9198517,977.9431215,2237.418809,0.091820696,tuuku,
97.14005007,u,353.4452759,909.431505,2434.544975,0.061213798,tuuku,u
100.6974821,t,877.0509888,1589.950075,2721.68944,0.063764372,tuuku,
100.8046063,u,360.7465472,1044.548357,2357.410761,0.150483919,tuuku,uu
100.9538149,k,200.9107844,1326.885235,2610.368067,0.147933344,tuuku,
101.0698661,u,349.7341631,821.018977,2415.486296,0.084168972,tuuku,u
102.2331574,t,623.1503862,1858.422728,2996.593585,0.040809198,tuuku,
102.3045735,u,350.8151686,1131.744842,2462.401566,0.102022996,tuuku,uu
102.4116977,k,340.9537669,1915.999707,2936.687149,0.112225295,tuuku,
102.5188218,u,347.6086283,828.3320488,2483.999578,0.102022996,tuuku,u
104.7816412,tŸ,633.2779073,1749.513662,2651.806131,0.091820696,canaL,
104.8683607,o,414.2161127,920.6415298,2251.732393,0.081618397,canaL,a
104.9410521,n,329.1799928,1400.117738,2304.075328,0.063764372,canaL,
105.073682,a,544.4082716,1076.192506,2198.561339,0.201495417,canaL,a
105.3108855,L,1235.856024,2180.24994,3050.38694,0.272911514,canaL,
105.7235559,tŸ,452.882031,1831.516375,2757.74726,0.071416097,canaL,
105.8077248,o,382.6458058,886.3253491,2099.368525,0.096921846,canaL,a
105.8880679,n,312.9457937,1064.707615,2499.969745,0.063764372,canaL,
105.9951921,a,626.7729586,1215.247869,2719.675754,0.150483919,canaL,a
106.118895,L,1639.418977,2308.133486,2872.014481,0.096921846,canaL,
136.1610173,t,497.487408,1834.430477,2325.403118,0.040809198,tEm,
136.2324334,e,428.809078,853.5294676,1707.064529,0.102022996,tEm,E
136.3319059,m,278.6329516,639.8116771,2176.257687,0.096921846,tEm,
142.8039268,p,609.7407123,1545.933503,2397.131847,0.053562073,pElamha,
142.8880957,e,440.0789718,1679.356142,2070.413516,0.11477587,pElamha,E
143.0373044,l,362.7988688,1284.493342,2187.679845,0.183641393,pElamha,
143.2324234,a,806.6432605,1308.591009,2620.064565,0.206596567,pElamha,a
143.3650533,mm,230.3564844,1551.267366,2569.002755,0.058663223,pElamha,
143.4147895,h,255.3698375,1977.482213,2560.238836,0.040809198,pElamha,
143.5206383,a,254.0330987,1077.894498,2081.772685,0.170888518,pElamha,a
143.9977594,p,488.5925031,1412.464133,2243.078611,0.045910348,pElamha,
144.0653496,e,369.7947592,1592.364698,2386.880685,0.089270121,pElamha,E
144.1801255,l,325.3817236,1317.607179,2348.191696,0.140281619,pElamha,
144.3229577,a,542.9766956,1270.219871,2383.726132,0.145382769,pElamha,a
144.4492111,m,250.5926905,1605.158795,2420.715045,0.107124146,pElamha,
144.5155261,h,290.377484,1082.659635,2272.271086,0.025505749,pElamha,
144.5882175,a,652.5511443,1498.674576,2690.320012,0.11987702,pElamha,a
171.1527888,p,567.1254928,1537.918908,2333.44968,0.051011498,puq,
171.2446095,u,330.8898419,833.1864707,2492.991544,0.132629895,puq,u
171.4575825,k,163.0122934,1808.308987,2086.528799,0.293316113,puq,
171.964003,p,515.0590185,1567.358465,2401.791214,0.051011498,puq,
172.0430708,u,322.166175,881.0184924,2480.754705,0.107124146,puq,u
172.2509426,k,1209.730149,2455.180863,3380.557265,0.308619563,puq,
197.7268155,s,1440.80374,2486.25623,3487.645553,0.099472421,son,
197.8466926,o,446.5088716,1047.983684,2265.891535,0.140281619,son,o
198.0558397,n,245.4689846,1664.482927,2604.589789,0.278012664,son,
224.4876244,w,331.8231004,751.7491353,2266.70243,0.11477587,weL,
224.6546871,e,427.7189548,1709.59129,2090.515593,0.219349441,weL,E
224.88934,s,1559.80379,2412.512342,3381.628566,0.24995634,weL,
225.8976348,w,319.702782,748.9751909,2278.093218,0.107124146,weL,
226.0608716,e,476.2597122,1674.035508,2316.646964,0.219349441,weL,E
226.2547153,s,1652.030495,2366.117063,3725.169911,0.168337943,weL,
238.3409475,tŸ,695.3012403,1819.035977,2846.834434,0.066314947,cooL,
238.5067349,o,412.0027997,867.2860164,2598.333621,0.265259789,cooL,oo
238.77327,L,1645.626834,1979.443121,2779.840567,0.267810364,cooL,
239.3122265,tŸ,618.2190603,1670.210744,2691.618691,0.081618397,cooL,
239.4856656,o,475.8040138,921.4169929,2494.645058,0.265259789,cooL,oo
239.705015,L,1304.877865,1921.977879,2713.56596,0.173439093,cooL,
264.5801586,m,238.1950793,1308.667619,2406.861522,0.12497817,mEm,
264.7523224,e,510.688226,1608.313396,2458.674332,0.219349441,mEm,E
264.9181097,m,294.6088297,1252.969285,2297.520022,0.112225295,mEm,
265.6307504,m,241.0424301,1598.56446,2470.84791,0.098982355,mEm,
265.7822646,e,383.5446975,1611.471176,2494.065122,0.204045992,mEm,E
265.9493272,m,264.680253,1061.57395,2498.401155,0.13007932,mEm,
279.6578855,h,896.649305,1849.048898,2642.525918,0.066314947,holoq,
279.7395039,o,424.6330888,946.7784207,2324.405244,0.096921846,holoq,o
279.8325999,l,424.6632739,1014.658888,2000.885728,0.089270121,holoq,
279.9295217,o,486.7893965,892.8844003,2645.411406,0.104573571,holoq,o
280.0927585,k,796.5905942,2211.249312,3432.660003,0.221900016,holoq,
289.3020039,m,246.6302683,1321.026271,2278.106022,0.076517247,mii,
289.5137017,i,290.9851244,2212.360667,2718.009423,0.346878186,mii,ii
290.601097,m,248.291767,1293.01716,2264.853333,0.058663223,mii,
290.7821878,i,299.9550047,2153.164133,2241.315493,0.303518413,mii,ii
47.81599378,a,797.2961936,1132.869732,2559.87709,0.076386528,,
47.9279981,i,407.0875755,1638.503546,2171.704836,0.147622117,,
48.11763751,a,444.3721504,1433.088969,2412.058227,0.070195018,,
48.34467101,e,389.6601058,1741.99758,2325.051896,0.246140922,,
48.61882348,a,655.3969322,1487.086332,2537.315331,0.186834242,,
49.47133666,a,724.8269063,1000.898523,2598.330126,0.071504463,,
49.56821367,i,401.2519604,1486.44524,2144.920188,0.122249566,,
49.77696057,a,532.6715823,1348.200975,2605.613713,0.106103397,,
50.01108002,e,416.3464531,1712.425505,2301.023626,0.237579345,,
50.24289288,a,518.3403523,1492.478753,2508.043753,0.083037441,,
53.37718821,o,486.9001194,913.3963971,2642.491679,0.258338705,,
57.22475702,o,622.8518151,961.214667,2687.687301,0.244499132,,
60.07398537,e,297.6163617,1607.524189,2167.213821,0.138395735,,
60.27004599,e,399.9242766,1631.205162,2368.343831,0.129169353,,
60.55260395,a,557.3586434,1484.544218,2561.465012,0.117636375,,
61.76263938,e,316.3058463,1596.517256,2243.806793,0.140702331,,
61.96561979,e,384.2722261,1585.999843,2309.871371,0.117636375,,
62.25740414,a,460.6213641,1510.104066,2605.100718,0.083037441,,
64.70515437,i,376.1395516,1905.268439,2318.48352,0.202980411,,
65.29794944,e,426.5243781,1768.928529,2453.961864,0.110716588,,
65.51938261,i,364.9816689,1729.874224,2239.692012,0.118789673,,
65.85960546,u,361.9781642,1210.178261,2223.099387,0.163768286,,
66.8834728,i,380.4695689,1872.481344,2352.030042,0.200673816,,
67.1960165,e,413.8721134,1723.614445,1868.068673,0.1568485,,
67.43878569,i,387.8334754,1941.030334,2411.567474,0.110716588,,
67.73345327,u,334.5915567,1432.889157,2341.24727,0.096877014,,
69.57387929,a,782.7256624,1222.099694,2489.160053,0.145315522,,
69.86912353,a,722.1709409,1111.258755,2561.218862,0.159155095,,
70.10554957,e,424.8445418,1724.653859,2498.726117,0.175301264,,
71.53686352,a,577.0530195,1288.083492,2476.044702,0.101490206,,
71.79404893,a,659.8027198,1290.024823,2584.685258,0.136089139,,
72.02701509,e,411.3323091,1625.297778,2469.749336,0.172994669,,
73.57745195,a,641.0255691,1104.394772,2424.745587,0.09918361,,
74.05030404,i,361.8045995,2050.579301,2516.817639,0.380588271,,
75.40483446,a,696.1154581,1246.750266,2628.481033,0.117636375,,
75.83616783,i,304.8684119,1994.822018,2504.61025,0.394427845,,
77.87726677,e,313.4296271,2187.433768,2601.04614,0.493611455,,
78.61704176,e,523.0977489,1859.387035,2478.142413,0.200673816,,
78.97802397,a,592.0239034,1551.472358,2376.881737,0.189140838,,
80.68976686,e,398.4504041,1774.808335,2360.622131,0.235272749,,
81.085348,a,436.039388,1437.671476,2445.972972,0.159155095,,
83.87201272,o,471.1488962,881.387652,2494.006672,0.242192536,,
84.23645482,i,346.5806289,1841.684215,2273.723567,0.122249566,,
84.5086331,e,413.6415434,1760.036424,2397.152885,0.232966154,,
84.88114829,o,445.3883007,986.0106958,3056.90273,0.161461691,,
85.1371804,i,391.8177133,1642.888919,2157.61529,0.064584676,,
85.3141463,o,414.3865251,945.9029636,2354.907325,0.063300753,,
85.53263091,o,422.2197313,869.2095562,2295.037398,0.19836722,,
86.68648796,o,434.3532021,876.6069807,2336.50269,0.202980411,,
86.95289975,i,379.7220458,1762.499342,2224.94889,0.085344037,,
87.14550048,o,430.2147735,921.2741446,2320.609504,0.101490206,,
87.41537216,o,509.7112693,909.7307103,2354.209913,0.286017852,,
87.77174118,i,311.8621481,1965.111346,2139.173955,0.159155095,,
90.38013261,o,435.5176227,864.0306483,2165.625396,0.232966154,,
90.6809765,e,505.1900433,1608.985462,2321.923997,0.106103397,,
90.91626177,a,772.7467554,1326.024399,2697.684806,0.139549033,,
91.29375563,e,345.0145874,1785.773121,2438.041506,0.292515297,,
92.17473581,o,470.5663347,944.1140351,2500.319979,0.221433176,,
92.49650589,e,496.1941453,1606.411838,2355.960889,0.09918361,,
92.7395634,a,678.8078111,1390.847177,2658.145476,0.08361409,,
93.11352021,e,436.5931495,1725.288629,2417.415162,0.299857426,,
95.20578714,e,416.54734,1816.478904,2253.706451,0.115329779,,
95.48142532,a,766.4608779,1283.810774,2344.417609,0.124556161,,
95.70574174,i,356.0084275,1745.497663,2222.268678,0.079577548,,
95.86267957,u,339.4936905,1114.479577,2248.795301,0.125888127,,
96.0659483,a,704.9614799,1311.872521,2354.196275,0.116881058,,
96.72119131,e,474.5173989,1690.354102,2254.916924,0.140702331,,
96.9829899,a,704.4607853,1397.026193,2236.85689,0.087650632,,
97.18020383,i,344.776308,1799.97067,2189.00963,0.066891272,,
97.34290821,u,338.6826317,1282.332892,2367.577543,0.120121755,,
97.52714753,a,265.7453498,1324.168606,2315.74258,0.114574346,,
99.57035516,e,401.1041021,1791.209309,2239.372047,0.175301264,,
99.69145143,o,372.4427794,1309.356247,2361.177601,0.066891272,,
99.8644461,a,706.5561817,1423.040276,2345.758201,0.09918361,,
100.1781431,e,509.2441427,1539.597011,2233.169303,0.076117654,,
100.3822768,a,715.7113104,1160.894608,2164.976962,0.138395735,,
101.0561835,e,395.4017907,1760.854925,2263.350675,0.163768286,,
101.1830463,o,362.1206689,1316.165729,2209.86589,0.089957228,,
101.3687272,a,667.9762259,1439.664344,2302.375709,0.115329779,,
101.6547451,e,516.1403543,1543.088297,2192.275153,0.07842425,,
101.8265864,a,683.2557169,1237.925771,2371.007629,0.149928713,,
103.8034343,e,438.4099106,1678.605722,2390.483128,0.129169353,,
104.1263577,e,481.7573669,1718.049891,2357.93716,0.1568485,,
104.3447531,e,374.9455927,1722.625163,2383.971145,0.07988661,,
104.5876768,e,431.6927119,1772.096136,2365.165747,0.184527647,,
104.832176,a,544.0273906,1470.857783,2464.774271,0.064584676,,
105.1834921,e,459.4416313,1738.103642,2344.073151,0.110716588,,
105.4648967,e,518.6519845,1739.94159,2511.079073,0.138395735,,
105.6840233,e,397.5267182,1724.487185,2343.089587,0.096877014,,
105.9141062,e,453.312813,1732.612997,2356.377897,0.153388606,,
106.1499556,a,433.6339964,1394.126494,2542.107761,0.087650632,,
108.5160005,e,388.641258,1725.505168,2426.553005,0.131475948,,
108.8170112,e,470.1073093,1682.661749,2356.071082,0.161461691,,
109.1382047,e,525.2681178,1672.749752,2397.725191,0.140702331,,
109.3754957,a,677.7945396,1279.012919,2671.117742,0.333879711,,
109.7152229,e,432.9352318,1653.059175,2234.094912,0.092263823,,
109.9862479,e,477.2474323,1679.193069,2361.407513,0.154541904,,
110.2826454,e,464.3418019,1634.095987,2383.973953,0.115329779,,
110.4547751,a,511.1811575,1137.513202,2436.961484,0.228929612,,
114.830856,i,405.5450268,1901.081853,2534.330826,0.145826517,,
115.0315298,a,555.0021995,1282.652721,2615.501438,0.255521115,,
115.3634241,e,439.4526742,1551.62341,2332.279998,0.283711257,,
116.4021174,i,384.0107218,1919.975171,1985.625993,0.170688073,,
116.6143628,a,574.2024827,1277.120192,2406.750067,0.253802809,,
116.9257146,e,470.2907078,1643.623128,2338.567418,0.223739772,,
118.8640003,e,517.4971798,1736.353614,2339.476452,0.122249566,,
119.2535266,e,434.1639158,1732.631438,2316.281813,0.173571318,,
120.613367,a,583.4389809,1148.484115,2377.1931,0.188820135,,
120.9743492,e,513.0195915,1528.399713,2403.85913,0.158834392,,
123.8572168,a,569.0148421,1158.838436,2567.656542,0.168381478,,
124.1490011,e,508.6493461,1546.538946,2346.307236,0.152235308,,
125.733243,a,542.2806339,1171.260746,2132.213823,0.14869827,,
126.0688527,o,446.6474433,897.2745995,2534.881961,0.185603799,,
126.9108479,a,555.273514,1219.415866,2411.292232,0.151082011,,
127.1755297,o,415.7468346,997.5963862,2226.668278,0.115329779,,
130.0667874,a,708.7766786,1275.460108,3115.979208,0.126862757,,
130.3490571,i,336.9170132,1995.953078,2379.39703,0.237002696,,
131.5419172,a,676.1261915,1201.176654,2536.782732,0.125709459,,
131.8642639,i,333.0913456,1945.090671,2383.066055,0.311390404,,
133.2178063,a,704.1765123,1243.779167,2498.005603,0.140544867,,
133.6492184,e,499.8742843,1553.751824,2287.538243,0.108409992,,
134.4108509,a,776.6086277,1340.776541,3025.158117,0.109230348,,
134.8155799,e,547.7294773,1561.124618,2251.510071,0.113023184,,
136.2445629,e,530.6487754,1462.004039,2214.134969,0.087650632,,
136.6918223,a,615.4754077,1084.791811,2760.321244,0.222098926,,
136.9464574,o,353.6020235,1203.813243,2362.212721,0.081884143,,
137.4885322,e,488.317538,1535.195994,2263.748973,0.083037441,,
137.8299084,a,735.7238205,1221.917207,2452.548149,0.138395735,,
138.0271223,o,252.6905864,1259.152596,2419.422145,0.131475948,,
139.9960512,u,381.4841467,1279.987946,2459.607065,0.106103397,,
140.3328141,e,468.5322847,1634.599688,2297.06006,0.19836722,,
141.2401741,u,343.246488,1232.699803,2267.945703,0.106103397,,
141.514659,e,389.4209469,1540.001626,2337.56992,0.152235308,,
143.3379394,e,391.2893256,1799.044248,2361.292823,0.230659558,,
143.6078111,a,682.8985034,1313.132703,2692.771389,0.11994297,,
143.8684564,e,1387.973003,2185.479955,2841.230795,0.170688073,,
144.404121,e,336.881526,1784.933054,2263.914585,0.168381478,,
144.632474,a,495.8334316,1426.233487,2625.756312,0.145315522,,
144.8654402,e,225.1546332,1575.473104,2299.021927,0.131475948,,
146.3129,a,759.0320198,1239.397054,2543.225408,0.154541904,,
146.6969481,a,636.538209,1232.732202,2604.416591,0.166074882,,
146.9299143,e,282.3265577,1804.510451,2266.129807,0.138395735,,
147.3556832,a,571.5250307,1311.234803,2494.094508,0.108409992,,
147.653234,a,664.9828339,1342.909253,2640.238296,0.113023184,,
147.89312,e,267.8436333,1713.165712,2304.914151,0.168381478,,
149.2369378,e,402.1674037,1471.058843,2147.4711,0.089957228,,
149.4433781,a,635.9407563,1073.852608,2428.386691,0.138395735,,
150.0642085,e,495.5989319,1458.755324,2337.145146,0.087650632,,
150.2429696,a,431.8679577,1139.181556,2333.500619,0.103796801,,
152.7844696,e,391.4012788,1470.220821,2359.437266,0.071504463,,
152.9643841,a,550.665376,1141.721833,2483.08138,0.154541904,,
153.2227228,e,433.4458109,1735.646323,2172.077023,0.122249566,,
153.5456462,e,370.623695,1707.768984,2361.133464,0.131475948,,
153.879639,e,344.0757359,1500.946615,2245.870431,0.066891272,,
154.0537869,a,592.2834631,1236.018643,2286.740709,0.133782544,,
154.2913663,e,417.9911393,1787.569625,2174.82176,0.087650632,,
154.5981435,e,361.910203,1810.876153,2505.669019,0.129169353,,
157.4689988,e,407.4473478,1731.89868,2237.834176,0.108409992,,
157.7261842,e,442.0655477,1661.328764,2323.487802,0.129169353,,
157.9568438,a,608.2204,1267.251608,2489.807081,0.083037441,,
158.2601611,e,491.3610719,1495.131788,2234.751063,0.085344037,,
158.4425535,a,439.2843437,1089.014999,2204.927725,0.122592295,,
158.9020948,e,348.0666858,1741.691475,2263.452212,0.071504463,,
159.1489005,e,443.5759083,1649.437287,2306.081608,0.09918361,,
159.3645672,a,439.9836201,1376.078364,2432.815715,0.073811059,,
159.6517383,e,388.7802117,1552.341077,2275.066412,0.089957228,,
159.8281929,a,389.0481913,1132.046119,2213.914111,0.096877014,,
161.9836466,e,352.9282809,1813.382546,2325.885909,0.113023184,,
162.2811975,e,460.1521387,1618.787472,2256.921052,0.131475948,,
162.5787483,o,423.4556979,1042.794758,2384.238671,0.117636375,,
164.3100983,e,366.7367379,1775.844831,2333.240282,0.106103397,,
164.591503,e,388.3056423,1655.32003,2182.433528,0.11994297,,
164.8671411,o,403.7414139,1052.726734,2437.354622,0.108409992,,
171.1353993,i,331.9064026,1854.389254,2340.516004,0.129169353,,
171.2691819,a,622.2787038,1285.724282,2401.722034,0.138395735,,
171.5517398,i,358.7728703,1908.320835,2420.420193,0.094570419,,
171.8781231,e,327.5880546,1635.741617,2461.135146,0.286017852,,
173.3748542,i,360.9944382,1803.323,2426.06037,0.113023184,,
173.4965271,a,597.0031198,1346.149837,2356.586563,0.13032265,,
173.7565958,i,316.8013552,1916.432898,2356.314431,0.080730845,,
174.0487843,e,353.7224135,1780.694774,2359.493229,0.180722722,,
179.563499,o,365.8739689,912.9012937,2359.791358,0.09918361,,
179.8679696,a,644.9435848,1247.62757,2516.674698,0.200673816,,
180.7395776,o,337.8656836,994.6398018,2201.461137,0.111869886,,
181.0057011,a,479.9148682,1334.80458,2361.910478,0.141278979,,
182.8586354,e,287.42353,1666.576198,2363.055994,0.122338966,,
183.0778067,e,392.7034766,1692.006782,2495.752477,0.163768286,,
183.351715,a,243.6297742,1209.388319,2576.264993,0.183374349,,
184.0845189,e,302.9049273,1655.263498,2306.952715,0.125709459,,
184.2696232,e,450.9948651,1680.756789,2478.187755,0.108409992,,
184.4968229,a,160.254469,1190.734655,2355.086624,0.145315522,,
